anonym_id;year;gender;time_dep_age_group;main_research_area;institute_type;running_erc_project;rolling_avg_grade;n_articles_per_year;n_preprints_per_year;n_citations_per_year;max_rolling_7;max_articles_7;max_preprints_7;max_citations_7
3e5be25334;2014;m;45-54;LS;Cantonal university;False;4.5;6;0;180;4.5;6.0;0.0;180.0
a8fbad8464;2017;m;45-54;SSH;Cantonal university;False;4.5;0;0;0;4.5;0.0;0.0;0.0
35c72dd7ef;2012;m;45-54;LS;Cantonal university;False;4.5;6;0;290;4.5;6.0;0.0;290.0
5ce2dd9a3f;2016;f;45-54;LS;Cantonal university;False;4.5;4;0;205;4.5;4.0;0.0;205.0
7bc7d510cf;2014;m;55-64;SSH;Cantonal university;False;4.5;2;0;4;4.5;2.0;0.0;4.0
2812846fd3;2016;m;< 45;MINT;UAS/UTE/Other;False;4.5;3;0;30;4.5;3.0;0.0;30.0
80a13a7981;2012;f;65+;SSH;Cantonal university;False;4.5;1;1;58;4.5;1.0;1.0;58.0
fc33308636;2017;m;45-54;SSH;UAS/UTE/Other;False;4.5;2;0;18;4.5;2.0;0.0;18.0
2409bb1aa7;2017;m;< 45;SSH;Cantonal university;False;4.5;13;1;622;4.5;13.0;1.0;622.0
24c65da1c3;2016;m;< 45;MINT;Unknown;False;4.5;6;0;57;4.5;6.0;0.0;57.0
851e497fd7;2012;f;< 45;LS;Cantonal university;False;4.5;3;0;0;4.5;3.0;0.0;0.0
9102ae51b7;2018;m;65+;MINT;Cantonal university;False;4.5;1;0;4;4.5;1.0;0.0;4.0
19eec6505f;2015;m;< 45;LS;Cantonal university;False;4.5;12;0;118;4.5;12.0;0.0;118.0
19da291cc1;2018;m;55-64;SSH;Cantonal university;False;4.5;0;0;5;4.5;0.0;0.0;5.0
626f6be7c9;2017;f;< 45;LS;ETH Domain;False;4.5;6;0;158;4.5;6.0;0.0;158.0
5ee3172410;2013;m;< 45;SSH;Cantonal university;False;4.5;9;3;114;4.5;9.0;3.0;114.0
a3c9d44471;2015;m;65+;MINT;ETH Domain;False;4.5;7;0;165;4.5;7.0;0.0;165.0
9a8a27bca5;2017;m;45-54;SSH;ETH Domain;False;4.5;5;0;42;4.5;5.0;0.0;42.0
ecb0b768fb;2018;m;< 45;MINT;UAS/UTE/Other;False;4.5;4;0;51;4.5;4.0;0.0;51.0
c7a3382ea7;2016;m;55-64;LS;Cantonal university;True;4.5;8;0;398;4.5;8.0;0.0;398.0
bb8250c322;2016;m;45-54;LS;Cantonal university;False;4.5;6;1;9;4.5;6.0;1.0;9.0
c21410276b;2018;m;45-54;MINT;ETH Domain;False;4.5;3;1;13;4.5;3.0;1.0;13.0
1a6114bb0c;2016;m;< 45;MINT;UAS/UTE/Other;False;4.5;0;0;3;4.5;0.0;0.0;3.0
7a5cda0a94;2015;f;< 45;SSH;UAS/UTE/Other;False;4.5;0;0;0;4.5;0.0;0.0;0.0
6a02f41663;2017;m;45-54;SSH;Cantonal university;False;4.5;2;0;77;4.5;2.0;0.0;77.0
068061498b;2017;m;55-64;SSH;Cantonal university;False;4.5;0;0;0;4.5;0.0;0.0;0.0
95340f0e79;2013;m;65+;MINT;ETH Domain;False;4.5;7;1;149;4.5;7.0;1.0;149.0
94d068d96e;2016;m;45-54;LS;ETH Domain;False;4.5;7;0;292;4.5;7.0;0.0;292.0
45fa244068;2017;m;45-54;SSH;UAS/UTE/Other;False;4.5;0;0;0;4.5;0.0;0.0;0.0
7ad7f38e6e;2015;f;55-64;SSH;Cantonal university;False;4.5;1;0;4;4.5;1.0;0.0;4.0
b624d29134;2015;m;45-54;LS;Cantonal university;False;4.5;22;0;385;4.5;22.0;0.0;385.0
01f84841db;2014;f;45-54;MINT;ETH Domain;False;4.5;1;0;15;4.5;1.0;0.0;15.0
d0a9050f34;2018;m;< 45;LS;Unknown;False;4.5;1;0;1;4.5;1.0;0.0;1.0
db9d588660;2014;m;65+;LS;Unknown;False;4.5;12;0;184;4.5;12.0;0.0;184.0
94928a77f5;2017;m;55-64;SSH;UAS/UTE/Other;False;4.5;0;0;0;4.5;0.0;0.0;0.0
f57c9d4903;2014;m;45-54;LS;Cantonal university;False;4.5;4;0;323;4.5;4.0;0.0;323.0
1bab23631e;2015;m;45-54;LS;Cantonal university;False;4.5;16;0;186;4.5;16.0;0.0;186.0
e263df1386;2014;m;45-54;MINT;ETH Domain;False;4.5;14;1;264;4.5;14.0;1.0;264.0
d2d97322c0;2014;f;< 45;MINT;Cantonal university;False;4.5;0;0;0;4.5;0.0;0.0;0.0
0beff700f8;2014;m;< 45;LS;Cantonal university;False;4.5;6;0;882;4.5;6.0;0.0;882.0
4417815721;2012;m;< 45;LS;Cantonal university;False;4.5;19;0;181;4.5;19.0;0.0;181.0
8be1303ad7;2012;m;45-54;LS;Cantonal university;False;4.5;5;0;137;4.5;5.0;0.0;137.0
514e31464e;2017;m;45-54;MINT;Cantonal university;False;4.5;3;0;115;4.5;3.0;0.0;115.0
6198e083cb;2016;m;65+;LS;Cantonal university;False;4.5;12;0;527;4.5;12.0;0.0;527.0
9e2574170c;2012;f;< 45;SSH;Cantonal university;False;4.5;1;0;0;4.5;1.0;0.0;0.0
7377715024;2013;f;45-54;SSH;Cantonal university;False;4.5;0;0;0;4.5;0.0;0.0;0.0
7b3af22c6d;2013;f;55-64;SSH;Cantonal university;False;4.5;0;0;0;4.5;0.0;0.0;0.0
342fa89175;2015;m;45-54;LS;ETH Domain;False;4.5;4;0;142;4.5;4.0;0.0;142.0
44555d43ee;2017;m;45-54;SSH;Cantonal university;False;4.5;11;0;198;4.5;11.0;0.0;198.0
6b9fd22cb0;2016;f;< 45;MINT;Cantonal university;False;4.5;2;5;31;4.5;2.0;5.0;31.0
063de81027;2014;m;< 45;MINT;ETH Domain;False;4.5;2;0;159;4.5;2.0;0.0;159.0
226815bc83;2017;f;55-64;SSH;Cantonal university;False;4.5;0;0;0;4.5;0.0;0.0;0.0
3b7fe1ebe4;2014;m;65+;LS;Cantonal university;False;4.5;2;0;548;4.5;2.0;0.0;548.0
20853b2bc4;2013;m;< 45;LS;Cantonal university;False;4.5;6;0;395;4.5;6.0;0.0;395.0
eae994212c;2017;m;65+;SSH;Cantonal university;False;4.5;0;0;39;4.5;0.0;0.0;39.0
d402e5d926;2018;m;45-54;SSH;Cantonal university;False;4.5;0;0;0;4.5;0.0;0.0;0.0
8b4416d13b;2018;m;45-54;SSH;UAS/UTE/Other;False;4.5;0;0;0;4.5;0.0;0.0;0.0
6e0a8e03e6;2016;m;< 45;SSH;Cantonal university;False;4.5;2;0;52;4.5;2.0;0.0;52.0
124e9c2837;2014;m;< 45;MINT;Cantonal university;False;4.5;5;0;38;4.5;5.0;0.0;38.0
74ec3daf20;2014;m;< 45;MINT;ETH Domain;False;4.5;10;11;503;4.5;10.0;11.0;503.0
d7d988a0e7;2013;m;< 45;SSH;Cantonal university;False;4.5;0;0;0;4.5;0.0;0.0;0.0
7d306f7ae3;2016;m;45-54;MINT;ETH Domain;False;4.5;3;1;61;4.5;3.0;1.0;61.0
e7ac89c5aa;2018;m;45-54;SSH;Cantonal university;False;4.5;7;0;305;4.5;7.0;0.0;305.0
0a26eff988;2018;f;< 45;LS;Cantonal university;False;4.5;18;0;354;4.5;18.0;0.0;354.0
d7ada70a3a;2012;m;65+;SSH;Cantonal university;False;4.5;0;0;0;4.5;0.0;0.0;0.0
3e21b7455f;2017;m;45-54;LS;Cantonal university;False;4.5;24;1;572;4.5;24.0;1.0;572.0
4425590c55;2017;m;45-54;SSH;Cantonal university;False;4.5;8;3;501;4.5;8.0;3.0;501.0
e5c8561a9b;2015;m;< 45;SSH;Cantonal university;False;4.5;7;1;105;4.5;7.0;1.0;105.0
6467e594e8;2014;m;65+;MINT;ETH Domain;False;4.5;9;0;1193;4.5;9.0;0.0;1193.0
aae63270ec;2017;m;< 45;MINT;ETH Domain;False;4.5;2;6;2;4.5;2.0;6.0;2.0
09d62a1a48;2014;m;55-64;SSH;UAS/UTE/Other;False;4.5;0;0;0;4.5;0.0;0.0;0.0
c3b65ca443;2017;m;45-54;SSH;Cantonal university;False;4.5;0;0;0;4.5;0.0;0.0;0.0
af8c37b979;2012;m;< 45;MINT;ETH Domain;False;4.5;3;1;10;4.5;3.0;1.0;10.0
dd4c8d2505;2015;m;< 45;LS;ETH Domain;False;4.5;3;0;42;4.5;3.0;0.0;42.0
0d533de93a;2014;m;< 45;MINT;Cantonal university;False;4.5;8;0;48;4.5;8.0;0.0;48.0
6067ac63a0;2012;f;< 45;MINT;ETH Domain;False;4.5;0;0;0;4.5;0.0;0.0;0.0
91a3f87ee5;2015;m;65+;MINT;Cantonal university;False;4.5;3;0;191;4.5;3.0;0.0;191.0
5219ef378b;2017;f;45-54;LS;Cantonal university;False;4.5;5;0;47;4.5;5.0;0.0;47.0
fc90a51860;2016;f;< 45;LS;Cantonal university;False;4.5;1;0;82;4.5;1.0;0.0;82.0
13e73655d3;2018;m;45-54;LS;Unknown;False;4.5;3;0;154;4.5;3.0;0.0;154.0
bf635a9ede;2018;f;65+;LS;Cantonal university;False;4.5;5;0;410;4.5;5.0;0.0;410.0
33652579c2;2015;f;< 45;LS;ETH Domain;False;4.5;2;0;61;4.5;2.0;0.0;61.0
61df5e65b4;2017;m;65+;MINT;Cantonal university;False;4.5;4;3;332;4.5;4.0;3.0;332.0
d7384d9854;2014;m;< 45;LS;Unknown;False;4.5;1;0;23;4.5;1.0;0.0;23.0
0ef508cf7a;2014;f;< 45;LS;Cantonal university;False;4.5;3;0;180;4.5;3.0;0.0;180.0
66635edb08;2018;f;< 45;LS;ETH Domain;False;4.5;11;0;17;4.5;11.0;0.0;17.0
fee80893b8;2014;m;< 45;SSH;Cantonal university;False;4.5;9;0;48;4.5;9.0;0.0;48.0
a6e55afdc1;2016;m;45-54;SSH;Cantonal university;False;4.5;19;0;242;4.5;19.0;0.0;242.0
5aaa434861;2013;f;45-54;LS;Cantonal university;False;4.5;14;1;516;4.5;14.0;1.0;516.0
25d30cbdbe;2014;m;45-54;SSH;Cantonal university;False;4.5;1;1;1;4.5;1.0;1.0;1.0
ee3cb58201;2014;m;< 45;MINT;UAS/UTE/Other;False;4.5;1;0;0;4.5;1.0;0.0;0.0
d283ee8fb4;2013;m;< 45;SSH;Cantonal university;False;4.5;0;0;9;4.5;0.0;0.0;9.0
50f7809251;2018;m;45-54;LS;Cantonal university;False;4.5;1;0;15;4.5;1.0;0.0;15.0
2b89d8cbf0;2015;m;65+;MINT;ETH Domain;False;4.5;1;0;64;4.5;1.0;0.0;64.0
359712fc5b;2014;m;65+;MINT;ETH Domain;False;4.5;0;0;294;4.5;0.0;0.0;294.0
657dfc13e6;2014;m;< 45;SSH;Cantonal university;False;4.5;0;0;0;4.5;0.0;0.0;0.0
4f5fe12ddf;2017;f;< 45;SSH;Unknown;False;4.5;9;0;18;4.5;9.0;0.0;18.0
e0129c71a8;2012;m;65+;SSH;Cantonal university;False;4.5;0;0;0;4.5;0.0;0.0;0.0
bcd0b506c4;2014;m;55-64;LS;Cantonal university;False;4.5;9;0;209;4.5;9.0;0.0;209.0
02c09a1ad3;2013;m;45-54;LS;Cantonal university;False;4.5;10;0;188;4.5;10.0;0.0;188.0
6a20feb975;2015;f;45-54;SSH;Cantonal university;False;4.5;2;0;0;4.5;2.0;0.0;0.0
e4447969f3;2012;m;< 45;MINT;Cantonal university;False;4.5;5;0;45;4.5;5.0;0.0;45.0
642cab0f5b;2014;m;45-54;MINT;ETH Domain;False;4.5;7;0;172;4.5;7.0;0.0;172.0
8b44428bc4;2012;m;< 45;MINT;ETH Domain;False;4.5;5;0;59;4.5;5.0;0.0;59.0
4101d12b52;2014;m;< 45;MINT;ETH Domain;True;4.5;8;7;179;4.5;8.0;7.0;179.0
24a0124cb3;2013;m;< 45;MINT;Unknown;False;4.5;0;0;2;4.5;0.0;0.0;2.0
70a341d9ae;2017;m;45-54;LS;ETH Domain;False;4.5;7;0;514;4.5;7.0;0.0;514.0
60cb6e56a2;2012;m;45-54;LS;Cantonal university;False;4.5;10;0;141;4.5;10.0;0.0;141.0
015073744a;2018;m;45-54;LS;Cantonal university;False;4.5;8;0;296;4.5;8.0;0.0;296.0
e26846433d;2018;f;45-54;LS;Cantonal university;False;4.5;8;1;322;4.5;8.0;1.0;322.0
46afdcb8c6;2012;m;45-54;LS;Cantonal university;False;4.5;5;0;215;4.5;5.0;0.0;215.0
060adbbef6;2016;m;65+;LS;Unknown;False;4.5;2;0;25;4.5;2.0;0.0;25.0
43a88d41ec;2018;m;55-64;LS;Cantonal university;False;4.5;6;0;244;4.5;6.0;0.0;244.0
7daad2ebd9;2018;m;< 45;MINT;UAS/UTE/Other;False;4.5;4;0;40;4.5;4.0;0.0;40.0
0d1eb95f70;2018;m;< 45;LS;Cantonal university;False;4.5;13;1;182;4.5;13.0;1.0;182.0
7eb9b85ea2;2018;m;45-54;SSH;UAS/UTE/Other;False;4.5;1;0;9;4.5;1.0;0.0;9.0
46cb6aba2c;2015;m;< 45;LS;Cantonal university;True;4.5;7;0;943;4.5;7.0;0.0;943.0
832434a9b0;2012;m;45-54;LS;Cantonal university;False;4.375;15;0;248;4.375;15.0;0.0;248.0
5a6b51e940;2012;m;65+;MINT;Cantonal university;False;4.33333333333333;11;0;261;4.33333333333333;11.0;0.0;261.0
1f36f14aed;2017;m;65+;LS;Cantonal university;False;4.33333333333333;3;0;168;4.33333333333333;3.0;0.0;168.0
c0421bc432;2014;m;< 45;MINT;Cantonal university;False;4.33333333333333;13;10;302;4.33333333333333;13.0;10.0;302.0
a5e58657cd;2013;m;45-54;LS;Cantonal university;False;4.33333333333333;22;0;312;4.33333333333333;22.0;0.0;312.0
07f4b34a2f;2017;f;45-54;MINT;UAS/UTE/Other;False;4.33333333333333;3;0;80;4.33333333333333;3.0;0.0;80.0
9d1fb54dd9;2014;m;45-54;SSH;Cantonal university;False;4.33333333333333;2;0;5;4.33333333333333;2.0;0.0;5.0
b6c6201eb3;2013;m;< 45;MINT;ETH Domain;False;4.33333333333333;12;0;267;4.33333333333333;12.0;0.0;267.0
c65a56e12e;2017;m;65+;MINT;Unknown;False;4.33333333333333;11;0;5;4.33333333333333;11.0;0.0;5.0
a50dae1fe5;2013;m;45-54;LS;Cantonal university;False;4.33333333333333;8;0;217;4.33333333333333;8.0;0.0;217.0
99aa657d63;2015;m;< 45;MINT;ETH Domain;False;4.33333333333333;14;0;218;4.33333333333333;14.0;0.0;218.0
c2971487d5;2015;m;< 45;LS;Cantonal university;False;4.33333333333333;0;0;0;4.33333333333333;0.0;0.0;0.0
eb129c5fe0;2016;f;45-54;SSH;Cantonal university;False;4.33333333333333;0;0;7;4.33333333333333;0.0;0.0;7.0
e804389a59;2013;m;45-54;MINT;ETH Domain;False;4.33333333333333;3;0;6;4.33333333333333;3.0;0.0;6.0
6520b2be3a;2016;m;45-54;LS;Cantonal university;False;4.33333333333333;16;0;497;4.33333333333333;16.0;0.0;497.0
ea9f422897;2018;f;55-64;LS;Cantonal university;False;4.33333333333333;11;0;737;4.33333333333333;11.0;0.0;737.0
ffb7189b32;2014;m;45-54;LS;Cantonal university;False;4.33333333333333;24;0;904;4.33333333333333;24.0;0.0;904.0
5368fc7b45;2015;m;65+;MINT;ETH Domain;False;4.3;7;0;292;4.3;7.0;0.0;292.0
ce20e528cb;2018;m;55-64;LS;Cantonal university;False;4.25;8;0;282;4.25;8.0;0.0;282.0
e396f95f1f;2012;m;45-54;MINT;ETH Domain;False;4.25;1;0;1;4.25;1.0;0.0;1.0
880f157a68;2017;m;55-64;SSH;UAS/UTE/Other;False;4.25;0;0;139;4.25;0.0;0.0;139.0
270c51d1ee;2017;f;45-54;SSH;Cantonal university;False;4.25;14;0;2;4.25;14.0;0.0;2.0
1d9c18aace;2016;m;45-54;LS;UAS/UTE/Other;False;4.25;6;0;193;4.25;6.0;0.0;193.0
e783af46a2;2012;m;< 45;LS;Unknown;False;4.25;16;0;636;4.25;16.0;0.0;636.0
ef07e542ed;2018;m;65+;MINT;Cantonal university;False;4.25;1;0;22;4.25;1.0;0.0;22.0
2af77257c6;2014;m;55-64;MINT;ETH Domain;False;4.25;5;0;40;4.25;5.0;0.0;40.0
df167b5113;2014;f;< 45;MINT;ETH Domain;False;4.25;8;0;25;4.25;8.0;0.0;25.0
fdb0825fa6;2014;m;< 45;MINT;Cantonal university;False;4.25;5;0;183;4.25;5.0;0.0;183.0
f52420d34f;2012;m;< 45;MINT;Cantonal university;False;4.25;5;0;25;4.25;5.0;0.0;25.0
5e6082b37e;2017;m;55-64;LS;Cantonal university;False;4.25;33;2;167;4.25;33.0;2.0;167.0
cbbfb12430;2017;m;65+;SSH;Cantonal university;False;4.16666666666667;0;0;0;4.16666666666667;0.0;0.0;0.0
d880e277b1;2012;m;< 45;MINT;ETH Domain;False;4.16666666666667;1;0;0;4.16666666666667;1.0;0.0;0.0
4cc4824921;2012;m;65+;SSH;Cantonal university;False;4.16666666666667;0;0;0;4.16666666666667;0.0;0.0;0.0
0c55d43876;2015;m;65+;MINT;Cantonal university;False;4.11111111111111;7;1;306;4.11111111111111;7.0;1.0;306.0
3b05e682ed;2018;m;65+;MINT;Unknown;False;4.06666666666667;0;0;161;4.06666666666667;0.0;0.0;161.0
179ec44344;2016;f;45-54;MINT;Unknown;False;4.0;0;0;1;4.0;0.0;0.0;1.0
d6ed826b4e;2013;f;< 45;SSH;UAS/UTE/Other;False;4.0;1;0;2;4.0;1.0;0.0;2.0
929c851342;2016;m;< 45;LS;Cantonal university;False;4.0;1;0;96;4.0;1.0;0.0;96.0
fe4edec1c1;2016;m;< 45;MINT;ETH Domain;False;4.0;0;0;0;4.0;0.0;0.0;0.0
725d755052;2017;m;65+;SSH;Cantonal university;False;4.0;0;0;0;4.0;0.0;0.0;0.0
bc2ae0b52e;2018;m;45-54;LS;Cantonal university;False;4.0;3;0;397;4.0;3.0;0.0;397.0
327cf9797a;2018;m;45-54;SSH;Cantonal university;False;4.0;0;0;0;4.0;0.0;0.0;0.0
60a1cd1bab;2015;m;45-54;MINT;ETH Domain;False;4.0;5;0;42;4.0;5.0;0.0;42.0
1bd72b8fde;2015;m;55-64;SSH;UAS/UTE/Other;False;4.0;1;0;23;4.0;1.0;0.0;23.0
86abf9ed17;2015;f;55-64;SSH;Cantonal university;False;4.0;4;1;6;4.0;4.0;1.0;6.0
74c2d721ab;2013;f;45-54;LS;Cantonal university;False;4.0;14;0;86;4.0;14.0;0.0;86.0
21dbb90957;2017;m;< 45;LS;Cantonal university;False;4.0;4;0;1;4.0;4.0;0.0;1.0
10ea5683b9;2018;m;45-54;MINT;ETH Domain;False;4.0;7;0;115;4.0;7.0;0.0;115.0
dc960d5cb2;2018;m;< 45;LS;Cantonal university;False;4.0;1;0;0;4.0;1.0;0.0;0.0
9827c58c88;2012;f;< 45;SSH;UAS/UTE/Other;False;4.0;3;0;5;4.0;3.0;0.0;5.0
8c6cf0753d;2017;f;< 45;SSH;UAS/UTE/Other;False;4.0;1;0;0;4.0;1.0;0.0;0.0
c270c8ba2a;2015;m;< 45;SSH;Unknown;False;4.0;0;1;0;4.0;0.0;1.0;0.0
557c1de437;2014;f;< 45;SSH;Unknown;False;4.0;0;0;0;4.0;0.0;0.0;0.0
d5910c90a1;2015;f;45-54;SSH;UAS/UTE/Other;False;4.0;0;0;0;4.0;0.0;0.0;0.0
ce1fb6bf86;2017;m;< 45;LS;Cantonal university;False;4.0;1;0;68;4.0;1.0;0.0;68.0
dcdc129aff;2018;f;45-54;SSH;UAS/UTE/Other;False;4.0;1;0;88;4.0;1.0;0.0;88.0
156e5dd07c;2016;f;< 45;LS;Cantonal university;False;4.0;3;0;29;4.0;3.0;0.0;29.0
3c31bc2d87;2018;f;< 45;SSH;Cantonal university;False;4.0;0;0;0;4.0;0.0;0.0;0.0
9d931beb7b;2013;m;< 45;MINT;ETH Domain;False;4.0;2;0;54;4.0;2.0;0.0;54.0
221fe8049c;2018;m;45-54;LS;Cantonal university;False;4.0;9;0;247;4.0;9.0;0.0;247.0
78a7580227;2018;m;55-64;LS;Cantonal university;False;4.0;6;0;641;4.0;6.0;0.0;641.0
b738ae7127;2018;f;< 45;LS;Unknown;False;4.0;2;0;4;4.0;2.0;0.0;4.0
cf2c7d262e;2017;m;< 45;SSH;Cantonal university;False;4.0;0;0;116;4.0;0.0;0.0;116.0
856b5ade1f;2016;m;65+;SSH;Unknown;False;4.0;7;0;503;4.0;7.0;0.0;503.0
feddfde564;2018;m;65+;MINT;ETH Domain;False;4.0;3;3;129;4.0;3.0;3.0;129.0
2408e66bbc;2018;m;< 45;LS;ETH Domain;False;4.0;5;1;954;4.0;5.0;1.0;954.0
ef29d76875;2014;f;45-54;LS;Unknown;False;4.0;4;0;3;4.0;4.0;0.0;3.0
23282c8828;2016;m;< 45;LS;Cantonal university;False;4.0;3;2;5;4.0;3.0;2.0;5.0
cac1c09119;2018;m;45-54;LS;Cantonal university;False;4.0;8;1;216;4.0;8.0;1.0;216.0
cf499a71b8;2016;m;45-54;LS;Cantonal university;False;4.0;4;0;52;4.0;4.0;0.0;52.0
ba79f1cc7f;2016;m;65+;SSH;Cantonal university;False;4.0;0;0;0;4.0;0.0;0.0;0.0
8eb8b5074f;2016;m;55-64;MINT;ETH Domain;False;4.0;7;0;389;4.0;7.0;0.0;389.0
05591c0127;2013;m;< 45;MINT;ETH Domain;False;4.0;3;0;3;4.0;3.0;0.0;3.0
e551e17fda;2015;m;< 45;LS;Unknown;False;4.0;5;0;17;4.0;5.0;0.0;17.0
2b9594aff7;2016;m;45-54;SSH;UAS/UTE/Other;False;4.0;0;0;0;4.0;0.0;0.0;0.0
3c9cb155ab;2018;m;< 45;MINT;ETH Domain;False;4.0;7;0;4;4.0;7.0;0.0;4.0
c8dc22ae74;2015;m;< 45;LS;Cantonal university;False;4.0;4;0;3;4.0;4.0;0.0;3.0
05a1562315;2014;f;< 45;SSH;Cantonal university;False;4.0;0;0;0;4.0;0.0;0.0;0.0
240c5b68bb;2016;m;< 45;SSH;Cantonal university;False;4.0;2;0;2;4.0;2.0;0.0;2.0
46b66945a2;2014;f;45-54;SSH;Cantonal university;False;4.0;0;0;0;4.0;0.0;0.0;0.0
2f67866a63;2015;f;< 45;MINT;Cantonal university;False;4.0;3;0;49;4.0;3.0;0.0;49.0
84c1e62a6d;2014;f;< 45;MINT;Cantonal university;False;4.0;2;0;8;4.0;2.0;0.0;8.0
f3ea804f1c;2015;m;55-64;LS;Cantonal university;False;4.0;2;0;367;4.0;2.0;0.0;367.0
b403ca9b42;2018;m;< 45;LS;Cantonal university;False;4.0;2;1;100;4.0;2.0;1.0;100.0
38c6a43de9;2014;m;45-54;LS;Cantonal university;False;4.0;7;0;86;4.0;7.0;0.0;86.0
351bb1b232;2018;m;45-54;SSH;UAS/UTE/Other;False;4.0;1;0;21;4.0;1.0;0.0;21.0
938d11a42f;2013;f;45-54;LS;Cantonal university;False;4.0;0;0;0;4.0;0.0;0.0;0.0
a7422cc821;2018;f;< 45;SSH;UAS/UTE/Other;False;4.0;0;0;0;4.0;0.0;0.0;0.0
46e2a635ac;2012;m;45-54;LS;Cantonal university;False;4.0;4;0;279;4.0;4.0;0.0;279.0
798a6c5bde;2012;m;< 45;LS;Cantonal university;False;4.0;1;0;3;4.0;1.0;0.0;3.0
8d848ecf26;2012;f;45-54;LS;Unknown;False;4.0;7;0;53;4.0;7.0;0.0;53.0
58483223ae;2015;m;65+;LS;Cantonal university;False;4.0;3;0;171;4.0;3.0;0.0;171.0
7c716764df;2015;m;< 45;MINT;Unknown;False;4.0;0;1;7;4.0;0.0;1.0;7.0
7cee1ae101;2016;m;< 45;MINT;Cantonal university;False;4.0;1;0;4;4.0;1.0;0.0;4.0
51e3bd293f;2017;f;< 45;SSH;Cantonal university;False;4.0;3;0;13;4.0;3.0;0.0;13.0
47e569f7ef;2016;f;45-54;LS;Cantonal university;False;4.0;3;0;312;4.0;3.0;0.0;312.0
37fab71f70;2017;m;55-64;MINT;ETH Domain;False;4.0;1;0;1;4.0;1.0;0.0;1.0
030acfc240;2017;f;45-54;MINT;Unknown;False;4.0;1;0;56;4.0;1.0;0.0;56.0
61133ba3e5;2013;m;< 45;SSH;Unknown;False;4.0;6;0;25;4.0;6.0;0.0;25.0
f393e46b39;2012;m;< 45;LS;Cantonal university;False;4.0;4;0;93;4.0;4.0;0.0;93.0
cfdc6d0aaf;2016;m;< 45;MINT;Cantonal university;False;4.0;2;0;1;4.0;2.0;0.0;1.0
6a60c6ff34;2014;f;< 45;SSH;Cantonal university;False;4.0;2;0;0;4.0;2.0;0.0;0.0
4d99b81199;2017;m;55-64;SSH;Unknown;False;4.0;0;0;0;4.0;0.0;0.0;0.0
7118841a44;2017;m;< 45;LS;Cantonal university;False;4.0;16;0;20;4.0;16.0;0.0;20.0
15a5579101;2015;m;< 45;MINT;Cantonal university;False;4.0;3;0;8;4.0;3.0;0.0;8.0
2ab6b4528f;2017;f;< 45;LS;Cantonal university;False;4.0;8;0;5;4.0;8.0;0.0;5.0
c75bbce1d8;2017;f;< 45;SSH;Cantonal university;False;4.0;0;0;8;4.0;0.0;0.0;8.0
56b246e12c;2017;m;< 45;SSH;Cantonal university;False;4.0;0;0;0;4.0;0.0;0.0;0.0
5bba1d46ec;2018;m;55-64;SSH;Cantonal university;False;4.0;0;0;0;4.0;0.0;0.0;0.0
17193e9de2;2018;m;55-64;LS;UAS/UTE/Other;False;4.0;2;0;764;4.0;2.0;0.0;764.0
e854281a8d;2016;m;< 45;LS;Cantonal university;False;4.0;6;0;154;4.0;6.0;0.0;154.0
c841ab2a20;2016;m;55-64;SSH;Cantonal university;False;4.0;0;0;0;4.0;0.0;0.0;0.0
ebcecd670a;2015;m;< 45;LS;Cantonal university;False;4.0;2;0;2;4.0;2.0;0.0;2.0
07200c32d1;2018;f;< 45;LS;ETH Domain;False;4.0;5;0;3;4.0;5.0;0.0;3.0
3b9c6a7e8b;2017;m;< 45;SSH;Unknown;False;4.0;2;2;90;4.0;2.0;2.0;90.0
bad302dcf6;2013;f;45-54;SSH;Cantonal university;False;4.0;0;0;0;4.0;0.0;0.0;0.0
9bd394a0de;2012;m;< 45;LS;ETH Domain;False;4.0;5;0;5;4.0;5.0;0.0;5.0
8546e64306;2018;m;45-54;LS;Unknown;False;4.0;2;2;44;4.0;2.0;2.0;44.0
528a08380d;2013;m;< 45;LS;Cantonal university;False;4.0;22;0;646;4.0;22.0;0.0;646.0
fb320ea101;2017;m;55-64;SSH;UAS/UTE/Other;False;4.0;0;0;0;4.0;0.0;0.0;0.0
61ec03f272;2013;m;< 45;MINT;Unknown;False;4.0;0;0;0;4.0;0.0;0.0;0.0
94cf0def24;2014;m;< 45;MINT;ETH Domain;False;4.0;12;8;59;4.0;12.0;8.0;59.0
aca00e37d0;2015;m;< 45;LS;Unknown;False;4.0;10;0;386;4.0;10.0;0.0;386.0
16cb5442a0;2014;m;< 45;LS;Cantonal university;False;4.0;6;0;57;4.0;6.0;0.0;57.0
d9bc7dd8d0;2012;f;< 45;MINT;Cantonal university;False;4.0;0;0;0;4.0;0.0;0.0;0.0
4af671c9f0;2013;m;65+;LS;Cantonal university;False;4.0;2;0;65;4.0;2.0;0.0;65.0
cd87bcfb43;2017;m;45-54;MINT;UAS/UTE/Other;False;4.0;1;0;10;4.0;1.0;0.0;10.0
bfe85166a7;2017;m;< 45;LS;Cantonal university;False;4.0;13;0;24;4.0;13.0;0.0;24.0
9bc9e0cc6a;2016;f;45-54;SSH;Cantonal university;False;4.0;9;0;138;4.0;9.0;0.0;138.0
1e962e68b2;2014;m;45-54;LS;Cantonal university;False;4.0;5;0;351;4.0;5.0;0.0;351.0
